Entity,Code,Day,"People vaccinated (daily, 7-day average, per million people)"
France,FRA,2023-08-24,0
France,FRA,2023-08-25,0
France,FRA,2023-08-26,0
France,FRA,2023-08-27,0
France,FRA,2023-08-28,0
France,FRA,2023-08-29,0
France,FRA,2023-08-30,0
France,FRA,2023-08-31,0
France,FRA,2023-09-01,0
France,FRA,2023-09-02,0
France,FRA,2023-09-03,0
France,FRA,2023-09-04,0
France,FRA,2023-09-05,0
France,FRA,2023-09-06,0
France,FRA,2023-09-07,0
France,FRA,2023-09-08,0
France,FRA,2023-09-09,0
France,FRA,2023-09-10,0
France,FRA,2023-09-11,0
France,FRA,2023-09-12,0
France,FRA,2023-09-13,0
France,FRA,2023-09-14,0
France,FRA,2023-09-15,0
France,FRA,2023-09-16,0
France,FRA,2023-09-17,0
France,FRA,2023-09-18,0
France,FRA,2023-09-19,0
France,FRA,2023-09-20,0
France,FRA,2023-09-21,0
France,FRA,2023-09-22,0
France,FRA,2023-09-23,0
France,FRA,2023-09-24,0
France,FRA,2023-09-25,0
France,FRA,2023-09-26,0
France,FRA,2023-09-27,0
France,FRA,2023-09-28,0
France,FRA,2023-09-29,0
France,FRA,2023-09-30,0
France,FRA,2023-10-01,0
France,FRA,2023-10-02,0
France,FRA,2023-10-03,0
France,FRA,2023-10-04,0
France,FRA,2023-10-05,0
France,FRA,2023-10-06,0
France,FRA,2023-10-07,0
France,FRA,2023-10-08,0
France,FRA,2023-10-09,0
France,FRA,2023-10-10,0
France,FRA,2023-10-11,0
France,FRA,2023-10-12,0
France,FRA,2023-10-13,0
France,FRA,2023-10-14,0
France,FRA,2023-10-15,0
France,FRA,2023-10-16,0
France,FRA,2023-10-17,0
France,FRA,2023-10-18,0
France,FRA,2023-10-19,0
France,FRA,2023-10-20,0
France,FRA,2023-10-21,0
France,FRA,2023-10-22,0
France,FRA,2023-10-23,0
France,FRA,2023-10-24,0
France,FRA,2023-10-25,0
France,FRA,2023-10-26,0
France,FRA,2023-10-27,0
France,FRA,2023-10-28,0
France,FRA,2023-10-29,0
France,FRA,2023-10-30,0
France,FRA,2023-10-31,0
France,FRA,2023-11-01,0
France,FRA,2023-11-02,0
France,FRA,2023-11-03,0
France,FRA,2023-11-04,0
France,FRA,2023-11-05,0
France,FRA,2023-11-06,0
France,FRA,2023-11-07,0
France,FRA,2023-11-08,0
France,FRA,2023-11-09,0
France,FRA,2023-11-10,0
France,FRA,2023-11-11,0
France,FRA,2023-11-12,0
France,FRA,2023-11-13,0
France,FRA,2023-11-14,0
France,FRA,2023-11-15,0
France,FRA,2023-11-16,0
France,FRA,2023-11-17,0
France,FRA,2023-11-18,0
France,FRA,2023-11-19,0
France,FRA,2023-11-20,0
France,FRA,2023-11-21,0
France,FRA,2023-11-22,0
France,FRA,2023-11-23,0
France,FRA,2023-11-24,0
France,FRA,2023-11-25,0
France,FRA,2023-11-26,0
France,FRA,2023-11-27,0
France,FRA,2023-11-28,0
France,FRA,2023-11-29,0
France,FRA,2023-11-30,0
France,FRA,2023-12-01,0
France,FRA,2023-12-02,0
France,FRA,2023-12-03,0
France,FRA,2023-12-04,0
France,FRA,2023-12-05,0
France,FRA,2023-12-06,0
France,FRA,2023-12-07,0
France,FRA,2023-12-08,0
France,FRA,2023-12-09,0
France,FRA,2023-12-10,0
France,FRA,2023-12-11,0
France,FRA,2023-12-12,0
France,FRA,2023-12-13,0
France,FRA,2023-12-14,0
France,FRA,2023-12-15,0
France,FRA,2023-12-16,0
France,FRA,2023-12-17,0
France,FRA,2023-12-18,0
France,FRA,2023-12-19,0
France,FRA,2023-12-20,0
France,FRA,2023-12-21,0
France,FRA,2023-12-22,0
France,FRA,2023-12-23,0
Germany,DEU,2020-12-28,0.021493413
Germany,DEU,2020-12-29,0.040614262
Germany,DEU,2020-12-30,0.052531395
Germany,DEU,2020-12-31,0.054259777
Germany,DEU,2021-01-01,0.049526066
Germany,DEU,2021-01-02,0.05075306
Germany,DEU,2021-01-03,0.0473446
Germany,DEU,2021-01-04,0.05215072
Germany,DEU,2021-01-05,0.052540284
Germany,DEU,2021-01-06,0.05235595
Germany,DEU,2021-01-07,0.053194545
Germany,DEU,2021-01-08,0.0595117
Germany,DEU,2021-01-09,0.061681073
Germany,DEU,2021-01-10,0.063931145
Germany,DEU,2021-01-11,0.067743726
Germany,DEU,2021-01-12,0.07230418
Germany,DEU,2021-01-13,0.08068843
Germany,DEU,2021-01-14,0.085659176
Germany,DEU,2021-01-15,0.09042622
Germany,DEU,2021-01-16,0.08979371
Germany,DEU,2021-01-17,0.08892946
Germany,DEU,2021-01-18,0.08871862
Germany,DEU,2021-01-19,0.08947822
Germany,DEU,2021-01-20,0.083795615
Germany,DEU,2021-01-21,0.080459245
Germany,DEU,2021-01-22,0.07669542
Germany,DEU,2021-01-23,0.07396081
Germany,DEU,2021-01-24,0.07310081
Germany,DEU,2021-01-25,0.070519105
Germany,DEU,2021-01-26,0.0649804
Germany,DEU,2021-01-27,0.06024768
Germany,DEU,2021-01-28,0.057272673
Germany,DEU,2021-01-29,0.054057945
Germany,DEU,2021-01-30,0.053022612
Germany,DEU,2021-01-31,0.05304198
Germany,DEU,2021-02-01,0.054067798
Germany,DEU,2021-02-02,0.05649711
Germany,DEU,2021-02-03,0.05879492
Germany,DEU,2021-02-04,0.06137628
Germany,DEU,2021-02-05,0.06469719
Germany,DEU,2021-02-06,0.06655447
Germany,DEU,2021-02-07,0.06697666
Germany,DEU,2021-02-08,0.06606331
Germany,DEU,2021-02-09,0.06517697
Germany,DEU,2021-02-10,0.06741022
Germany,DEU,2021-02-11,0.06971041
Germany,DEU,2021-02-12,0.071565144
Germany,DEU,2021-02-13,0.07436414
Germany,DEU,2021-02-14,0.07629413
Germany,DEU,2021-02-15,0.07921155
Germany,DEU,2021-02-16,0.08227778
Germany,DEU,2021-02-17,0.085273184
Germany,DEU,2021-02-18,0.088016964
Germany,DEU,2021-02-19,0.09189801
Germany,DEU,2021-02-20,0.094300136
Germany,DEU,2021-02-21,0.0973747
Germany,DEU,2021-02-22,0.10215891
Germany,DEU,2021-02-23,0.107545555
Germany,DEU,2021-02-24,0.11132959
Germany,DEU,2021-02-25,0.11797397
Germany,DEU,2021-02-26,0.12536077
Germany,DEU,2021-02-27,0.130857
Germany,DEU,2021-02-28,0.13455133
Germany,DEU,2021-03-01,0.14325261
Germany,DEU,2021-03-02,0.15310949
Germany,DEU,2021-03-03,0.16333166
Germany,DEU,2021-03-04,0.17211176
Germany,DEU,2021-03-05,0.1826489
Germany,DEU,2021-03-06,0.1904251
Germany,DEU,2021-03-07,0.196369
Germany,DEU,2021-03-08,0.20270213
Germany,DEU,2021-03-09,0.20785755
Germany,DEU,2021-03-10,0.21540235
Germany,DEU,2021-03-11,0.2224368
Germany,DEU,2021-03-12,0.23076838
Germany,DEU,2021-03-13,0.2370665
Germany,DEU,2021-03-14,0.24054475
Germany,DEU,2021-03-15,0.2411499
Germany,DEU,2021-03-16,0.22634113
Germany,DEU,2021-03-17,0.2097979
Germany,DEU,2021-03-18,0.19186155
Germany,DEU,2021-03-19,0.17553426
Germany,DEU,2021-03-20,0.1715664
Germany,DEU,2021-03-21,0.17016274
Germany,DEU,2021-03-22,0.17066376
Germany,DEU,2021-03-23,0.18828547
Germany,DEU,2021-03-24,0.2095621
Germany,DEU,2021-03-25,0.23217766
Germany,DEU,2021-03-26,0.25327063
Germany,DEU,2021-03-27,0.26209983
Germany,DEU,2021-03-28,0.2649598
Germany,DEU,2021-03-29,0.26894197
Germany,DEU,2021-03-30,0.27213952
Germany,DEU,2021-03-31,0.26917523
Germany,DEU,2021-04-01,0.26748002
Germany,DEU,2021-04-02,0.2458585
Germany,DEU,2021-04-03,0.23699702
Germany,DEU,2021-04-04,0.23690358
Germany,DEU,2021-04-05,0.2303428
Germany,DEU,2021-04-06,0.24122381
Germany,DEU,2021-04-07,0.3086252
Germany,DEU,2021-04-08,0.37483376
Germany,DEU,2021-04-09,0.43841016
Germany,DEU,2021-04-10,0.46157092
Germany,DEU,2021-04-11,0.47308648
Germany,DEU,2021-04-12,0.4998002
Germany,DEU,2021-04-13,0.53922945
Germany,DEU,2021-04-14,0.55537635
Germany,DEU,2021-04-15,0.5520415
Germany,DEU,2021-04-16,0.5478591
Germany,DEU,2021-04-17,0.54758227
Germany,DEU,2021-04-18,0.55053675
Germany,DEU,2021-04-19,0.55071324
Germany,DEU,2021-04-20,0.5499958
Germany,DEU,2021-04-21,0.5416323
Germany,DEU,2021-04-22,0.5348163
Germany,DEU,2021-04-23,0.5286876
Germany,DEU,2021-04-24,0.5288415
Germany,DEU,2021-04-25,0.5293418
Germany,DEU,2021-04-26,0.5336668
Germany,DEU,2021-04-27,0.5742916
Germany,DEU,2021-04-28,0.6345036
Germany,DEU,2021-04-29,0.67489123
Germany,DEU,2021-04-30,0.7016284
Germany,DEU,2021-05-01,0.69269097
Germany,DEU,2021-05-02,0.68635565
Germany,DEU,2021-05-03,0.68234515
Germany,DEU,2021-05-04,0.6771583
Germany,DEU,2021-05-05,0.66743356
Germany,DEU,2021-05-06,0.662114
Germany,DEU,2021-05-07,0.66125894
Germany,DEU,2021-05-08,0.6630381
Germany,DEU,2021-05-09,0.66064125
Germany,DEU,2021-05-10,0.6731077
Germany,DEU,2021-05-11,0.6958364
Germany,DEU,2021-05-12,0.7168441
Germany,DEU,2021-05-13,0.62874573
Germany,DEU,2021-05-14,0.6108123
Germany,DEU,2021-05-15,0.60623044
Germany,DEU,2021-05-16,0.602657
Germany,DEU,2021-05-17,0.5926671
Germany,DEU,2021-05-18,0.54013515
Germany,DEU,2021-05-19,0.45959863
Germany,DEU,2021-05-20,0.49765566
Germany,DEU,2021-05-21,0.4807132
Germany,DEU,2021-05-22,0.47247553
Germany,DEU,2021-05-23,0.46638793
Germany,DEU,2021-05-24,0.43056464
Germany,DEU,2021-05-25,0.38861266
Germany,DEU,2021-05-26,0.38408226
Germany,DEU,2021-05-27,0.386349
Germany,DEU,2021-05-28,0.3897411
Germany,DEU,2021-05-29,0.38906643
Germany,DEU,2021-05-30,0.3856373
Germany,DEU,2021-05-31,0.40389848
Germany,DEU,2021-06-01,0.43591902
Germany,DEU,2021-06-02,0.4479108
Germany,DEU,2021-06-03,0.4120471
Germany,DEU,2021-06-04,0.39924493
Germany,DEU,2021-06-05,0.39049557
Germany,DEU,2021-06-06,0.38381213
Germany,DEU,2021-06-07,0.3830427
Germany,DEU,2021-06-08,0.37314248
Germany,DEU,2021-06-09,0.35816142
Germany,DEU,2021-06-10,0.396641
Germany,DEU,2021-06-11,0.41302314
Germany,DEU,2021-06-12,0.41922835
Germany,DEU,2021-06-13,0.4199638
Germany,DEU,2021-06-14,0.42317495
Germany,DEU,2021-06-15,0.42369518
Germany,DEU,2021-06-16,0.42182073
Germany,DEU,2021-06-17,0.41643885
Germany,DEU,2021-06-18,0.408041
Germany,DEU,2021-06-19,0.40482017
Germany,DEU,2021-06-20,0.40572894
Germany,DEU,2021-06-21,0.40139562
Germany,DEU,2021-06-22,0.40009627
Germany,DEU,2021-06-23,0.3993664
Germany,DEU,2021-06-24,0.41107124
Germany,DEU,2021-06-25,0.4118218
Germany,DEU,2021-06-26,0.41296878
Germany,DEU,2021-06-27,0.41558376
Germany,DEU,2021-06-28,0.4193143
Germany,DEU,2021-06-29,0.4203114
Germany,DEU,2021-06-30,0.41335815
Germany,DEU,2021-07-01,0.39916864
Germany,DEU,2021-07-02,0.39509732
Germany,DEU,2021-07-03,0.39696497
Germany,DEU,2021-07-04,0.39797193
Germany,DEU,2021-07-05,0.38885933
Germany,DEU,2021-07-06,0.3660557
Germany,DEU,2021-07-07,0.33877742
Germany,DEU,2021-07-08,0.3089531
Germany,DEU,2021-07-09,0.28072238
Germany,DEU,2021-07-10,0.2704693
Germany,DEU,2021-07-11,0.26592413
Germany,DEU,2021-07-12,0.258318
Germany,DEU,2021-07-13,0.24147016
Germany,DEU,2021-07-14,0.22103518
Germany,DEU,2021-07-15,0.20587847
Germany,DEU,2021-07-16,0.19670591
Germany,DEU,2021-07-17,0.19405606
Germany,DEU,2021-07-18,0.19423752
Germany,DEU,2021-07-19,0.18427087
Germany,DEU,2021-07-20,0.1740234
Germany,DEU,2021-07-21,0.16362472
Germany,DEU,2021-07-22,0.15398768
Germany,DEU,2021-07-23,0.1458885
Germany,DEU,2021-07-24,0.14139159
Germany,DEU,2021-07-25,0.13599594
Germany,DEU,2021-07-26,0.13240167
Germany,DEU,2021-07-27,0.12706667
Germany,DEU,2021-07-28,0.12103205
Germany,DEU,2021-07-29,0.11734077
Germany,DEU,2021-07-30,0.11464388
Germany,DEU,2021-07-31,0.1140044
Germany,DEU,2021-08-01,0.11365969
Germany,DEU,2021-08-02,0.111683995
Germany,DEU,2021-08-03,0.10800767
Germany,DEU,2021-08-04,0.10391578
Germany,DEU,2021-08-05,0.10088573
Germany,DEU,2021-08-06,0.09879586
Germany,DEU,2021-08-07,0.097791456
Germany,DEU,2021-08-08,0.09640478
Germany,DEU,2021-08-09,0.09499789
Germany,DEU,2021-08-10,0.094461195
Germany,DEU,2021-08-11,0.096037135
Germany,DEU,2021-08-12,0.09974387
Germany,DEU,2021-08-13,0.10272856
Germany,DEU,2021-08-14,0.105154306
Germany,DEU,2021-08-15,0.10697964
Germany,DEU,2021-08-16,0.11092644
Germany,DEU,2021-08-17,0.11619348
Germany,DEU,2021-08-18,0.119409226
Germany,DEU,2021-08-19,0.121453725
Germany,DEU,2021-08-20,0.1233122
Germany,DEU,2021-08-21,0.12413516
Germany,DEU,2021-08-22,0.12441922
Germany,DEU,2021-08-23,0.1254724
Germany,DEU,2021-08-24,0.12673011
Germany,DEU,2021-08-25,0.12731472
Germany,DEU,2021-08-26,0.12765825
Germany,DEU,2021-08-27,0.12718645
Germany,DEU,2021-08-28,0.12689304
Germany,DEU,2021-08-29,0.12637214
Germany,DEU,2021-08-30,0.12539798
Germany,DEU,2021-08-31,0.12457654
Germany,DEU,2021-09-01,0.121965274
Germany,DEU,2021-09-02,0.11897379
Germany,DEU,2021-09-03,0.1150399
Germany,DEU,2021-09-04,0.111107886
Germany,DEU,2021-09-05,0.109479286
Germany,DEU,2021-09-06,0.10588179
Germany,DEU,2021-09-07,0.10171548
Germany,DEU,2021-09-08,0.097933315
Germany,DEU,2021-09-09,0.096011646
Germany,DEU,2021-09-10,0.093892224
Germany,DEU,2021-09-11,0.0931097
Germany,DEU,2021-09-12,0.09248704
Germany,DEU,2021-09-13,0.09199298
Germany,DEU,2021-09-14,0.09227433
Germany,DEU,2021-09-15,0.092257
Germany,DEU,2021-09-16,0.0926328
Germany,DEU,2021-09-17,0.09319974
Germany,DEU,2021-09-18,0.092881866
Germany,DEU,2021-09-19,0.0927028
Germany,DEU,2021-09-20,0.09115048
Germany,DEU,2021-09-21,0.08866443
Germany,DEU,2021-09-22,0.08565442
Germany,DEU,2021-09-23,0.08315495
Germany,DEU,2021-09-24,0.08061469
Germany,DEU,2021-09-25,0.07908701
Germany,DEU,2021-09-26,0.07826422
Germany,DEU,2021-09-27,0.07732827
Germany,DEU,2021-09-28,0.076035045
Germany,DEU,2021-09-29,0.07372025
Germany,DEU,2021-09-30,0.06962224
Germany,DEU,2021-10-01,0.064578265
Germany,DEU,2021-10-02,0.06114166
Germany,DEU,2021-10-03,0.0588255
Germany,DEU,2021-10-04,0.05620285
Germany,DEU,2021-10-05,0.053290196
Germany,DEU,2021-10-06,0.0504404
Germany,DEU,2021-10-07,0.04976949
Germany,DEU,2021-10-08,0.05053673
Germany,DEU,2021-10-09,0.051056262
Germany,DEU,2021-10-10,0.05136547
Germany,DEU,2021-10-11,0.051227685
Germany,DEU,2021-10-12,0.050159734
Germany,DEU,2021-10-13,0.049493242
Germany,DEU,2021-10-14,0.04817164
Germany,DEU,2021-10-15,0.047253195
Germany,DEU,2021-10-16,0.04722907
Germany,DEU,2021-10-17,0.047122035
Germany,DEU,2021-10-18,0.046630874
Germany,DEU,2021-10-19,0.045748107
Germany,DEU,2021-10-20,0.04449395
Germany,DEU,2021-10-21,0.043177616
Germany,DEU,2021-10-22,0.042427875
Germany,DEU,2021-10-23,0.04222859
Germany,DEU,2021-10-24,0.042159613
Germany,DEU,2021-10-25,0.04176733
Germany,DEU,2021-10-26,0.04155887
Germany,DEU,2021-10-27,0.04157127
Germany,DEU,2021-10-28,0.04155547
Germany,DEU,2021-10-29,0.041760363
Germany,DEU,2021-10-30,0.04186434
Germany,DEU,2021-10-31,0.041856352
Germany,DEU,2021-11-01,0.039534926
Germany,DEU,2021-11-02,0.038037654
Germany,DEU,2021-11-03,0.037970036
Germany,DEU,2021-11-04,0.03844149
Germany,DEU,2021-11-05,0.039014373
Germany,DEU,2021-11-06,0.039768193
Germany,DEU,2021-11-07,0.04011053
Germany,DEU,2021-11-08,0.0433611
Germany,DEU,2021-11-09,0.04646115
Germany,DEU,2021-11-10,0.048456043
Germany,DEU,2021-11-11,0.050437342
Germany,DEU,2021-11-12,0.052397914
Germany,DEU,2021-11-13,0.053607896
Germany,DEU,2021-11-14,0.053941738
Germany,DEU,2021-11-15,0.05542423
Germany,DEU,2021-11-16,0.057299007
Germany,DEU,2021-11-17,0.05890416
Germany,DEU,2021-11-18,0.06104414
Germany,DEU,2021-11-19,0.06410018
Germany,DEU,2021-11-20,0.0679792
Germany,DEU,2021-11-21,0.06909795
Germany,DEU,2021-11-22,0.07393023
Germany,DEU,2021-11-23,0.08297129
Germany,DEU,2021-11-24,0.09470839
Germany,DEU,2021-11-25,0.10539114
Germany,DEU,2021-11-26,0.112914704
Germany,DEU,2021-11-27,0.12333054
Germany,DEU,2021-11-28,0.12538439
Germany,DEU,2021-11-29,0.12796848
Germany,DEU,2021-11-30,0.12747136
Germany,DEU,2021-12-01,0.12433478
Germany,DEU,2021-12-02,0.11951881
Germany,DEU,2021-12-03,0.11625685
Germany,DEU,2021-12-04,0.112405196
Germany,DEU,2021-12-05,0.111509
Germany,DEU,2021-12-06,0.10890165
Germany,DEU,2021-12-07,0.104095526
Germany,DEU,2021-12-08,0.09995759
Germany,DEU,2021-12-09,0.096017934
Germany,DEU,2021-12-10,0.09278503
Germany,DEU,2021-12-11,0.090340935
Germany,DEU,2021-12-12,0.08974257
Germany,DEU,2021-12-13,0.0873785
Germany,DEU,2021-12-14,0.08623172
Germany,DEU,2021-12-15,0.08676026
Germany,DEU,2021-12-16,0.0885788
Germany,DEU,2021-12-17,0.09316015
Germany,DEU,2021-12-18,0.09902165
Germany,DEU,2021-12-19,0.103153124
Germany,DEU,2021-12-20,0.106720895
Germany,DEU,2021-12-21,0.108748406
Germany,DEU,2021-12-22,0.10814324
Germany,DEU,2021-12-23,0.10046014
Germany,DEU,2021-12-24,0.083169214
Germany,DEU,2021-12-25,0.06515217
Germany,DEU,2021-12-26,0.05888989
Germany,DEU,2021-12-27,0.054724436
Germany,DEU,2021-12-28,0.04876219
Germany,DEU,2021-12-29,0.04262733
Germany,DEU,2021-12-30,0.040467642
Germany,DEU,2021-12-31,0.04059761
Germany,DEU,2022-01-01,0.04069428
Germany,DEU,2022-01-02,0.04258248
Germany,DEU,2022-01-03,0.0406795
Germany,DEU,2022-01-04,0.039462384
Germany,DEU,2022-01-05,0.038694125
Germany,DEU,2022-01-06,0.039505195
Germany,DEU,2022-01-07,0.04834544
Germany,DEU,2022-01-08,0.055736493
Germany,DEU,2022-01-09,0.05612623
Germany,DEU,2022-01-10,0.055750426
Germany,DEU,2022-01-11,0.05521645
Germany,DEU,2022-01-12,0.055115703
Germany,DEU,2022-01-13,0.056264013
Germany,DEU,2022-01-14,0.0572409
Germany,DEU,2022-01-15,0.059454445
Germany,DEU,2022-01-16,0.059489954
Germany,DEU,2022-01-17,0.059864398
Germany,DEU,2022-01-18,0.059238
Germany,DEU,2022-01-19,0.05902716
Germany,DEU,2022-01-20,0.058942217
Germany,DEU,2022-01-21,0.057394315
Germany,DEU,2022-01-22,0.053929165
Germany,DEU,2022-01-23,0.052971136
Germany,DEU,2022-01-24,0.05152806
Germany,DEU,2022-01-25,0.049974043
Germany,DEU,2022-01-26,0.04707277
Germany,DEU,2022-01-27,0.04435498
Germany,DEU,2022-01-28,0.04182662
Germany,DEU,2022-01-29,0.03981712
Germany,DEU,2022-01-30,0.039075874
Germany,DEU,2022-01-31,0.03745611
Germany,DEU,2022-02-01,0.03474053
Germany,DEU,2022-02-02,0.032893274
Germany,DEU,2022-02-03,0.030668689
Germany,DEU,2022-02-04,0.028560817
Germany,DEU,2022-02-05,0.026836058
Germany,DEU,2022-02-06,0.026269462
Germany,DEU,2022-02-07,0.02478867
Germany,DEU,2022-02-08,0.024107566
Germany,DEU,2022-02-09,0.02229684
Germany,DEU,2022-02-10,0.020607417
Germany,DEU,2022-02-11,0.019140216
Germany,DEU,2022-02-12,0.0181443
Germany,DEU,2022-02-13,0.017709881
Germany,DEU,2022-02-14,0.017150931
Germany,DEU,2022-02-15,0.01593789
Germany,DEU,2022-02-16,0.014761378
Germany,DEU,2022-02-17,0.013749322
Germany,DEU,2022-02-18,0.01352829
Germany,DEU,2022-02-19,0.012883034
Germany,DEU,2022-02-20,0.012774132
Germany,DEU,2022-02-21,0.012899513
Germany,DEU,2022-02-22,0.012438253
Germany,DEU,2022-02-23,0.0120510645
Germany,DEU,2022-02-24,0.011806928
Germany,DEU,2022-02-25,0.01066915
Germany,DEU,2022-02-26,0.010375744
Germany,DEU,2022-02-27,0.010371157
Germany,DEU,2022-02-28,0.010119374
Germany,DEU,2022-03-01,0.009849923
Germany,DEU,2022-03-02,0.009879824
Germany,DEU,2022-03-03,0.009876596
Germany,DEU,2022-03-04,0.01019073
Germany,DEU,2022-03-05,0.010433678
Germany,DEU,2022-03-06,0.010763441
Germany,DEU,2022-03-07,0.010626337
Germany,DEU,2022-03-08,0.010471054
Germany,DEU,2022-03-09,0.010003337
Germany,DEU,2022-03-10,0.009525936
Germany,DEU,2022-03-11,0.009209254
Germany,DEU,2022-03-12,0.008883907
Germany,DEU,2022-03-13,0.008433349
Germany,DEU,2022-03-14,0.007909908
Germany,DEU,2022-03-15,0.0075826924
Germany,DEU,2022-03-16,0.0073013487
Germany,DEU,2022-03-17,0.006936757
Germany,DEU,2022-03-18,0.0064182417
Germany,DEU,2022-03-19,0.006242062
Germany,DEU,2022-03-20,0.0062683956
Germany,DEU,2022-03-21,0.0061148116
Germany,DEU,2022-03-22,0.0060699596
Germany,DEU,2022-03-23,0.005951374
Germany,DEU,2022-03-24,0.0058851154
Germany,DEU,2022-03-25,0.005696194
Germany,DEU,2022-03-26,0.0055908593
Germany,DEU,2022-03-27,0.0054423725
Germany,DEU,2022-03-28,0.0053300727
Germany,DEU,2022-03-29,0.005092052
Germany,DEU,2022-03-30,0.004963952
Germany,DEU,2022-03-31,0.004929464
Germany,DEU,2022-04-01,0.004704355
Germany,DEU,2022-04-02,0.00456742
Germany,DEU,2022-04-03,0.0045737065
Germany,DEU,2022-04-04,0.0043892018
Germany,DEU,2022-04-05,0.0041506714
Germany,DEU,2022-04-06,0.004244113
Germany,DEU,2022-04-07,0.0039157085
Germany,DEU,2022-04-08,0.0038497897
Germany,DEU,2022-04-09,0.0037697698
Germany,DEU,2022-04-10,0.003698924
Germany,DEU,2022-04-11,0.0036425195
Germany,DEU,2022-04-12,0.003360496
Germany,DEU,2022-04-13,0.003145071
Germany,DEU,2022-04-14,0.002946805
Germany,DEU,2022-04-15,0.0023824184
Germany,DEU,2022-04-16,0.0021985935
Germany,DEU,2022-04-17,0.0021432082
Germany,DEU,2022-04-18,0.0018436856
Germany,DEU,2022-04-19,0.0021763374
Germany,DEU,2022-04-20,0.001792208
Germany,DEU,2022-04-21,0.0016901018
Germany,DEU,2022-04-22,0.002048917
Germany,DEU,2022-04-23,0.002164105
Germany,DEU,2022-04-24,0.0021902686
Germany,DEU,2022-04-25,0.0024911503
Germany,DEU,2022-04-26,0.0025745681
Germany,DEU,2022-04-27,0.0026503406
Germany,DEU,2022-04-28,0.002721696
Germany,DEU,2022-04-29,0.0035949491
Germany,DEU,2022-04-30,0.0035963084
Germany,DEU,2022-05-01,0.003576091
Germany,DEU,2022-05-02,0.0034797613
Germany,DEU,2022-05-03,0.0031324988
Germany,DEU,2022-05-04,0.0031335182
Germany,DEU,2022-05-05,0.003224921
Germany,DEU,2022-05-06,0.0022741961
Germany,DEU,2022-05-07,0.002218471
Germany,DEU,2022-05-08,0.0022092967
Germany,DEU,2022-05-09,0.0021522124
Germany,DEU,2022-05-10,0.0020529947
Germany,DEU,2022-05-11,0.0019211571
Germany,DEU,2022-05-12,0.0017183041
Germany,DEU,2022-05-13,0.0016328477
Germany,DEU,2022-05-14,0.0016009076
Germany,DEU,2022-05-15,0.0016109314
Germany,DEU,2022-05-16,0.0015981894
Germany,DEU,2022-05-17,0.0015818796
Germany,DEU,2022-05-18,0.0015074662
Germany,DEU,2022-05-19,0.0014756961
Germany,DEU,2022-05-20,0.0014636336
